Year,Institute,Branch,Category,Opening_Rank,Closing_Rank,Quota
2022,NIT Kurukshetra,Electrical Engineering,SC,3665,5085,Other State
2022,NIT Kurukshetra,Electrical Engineering,ST,2733,4723,Other State
2022,NIT Kurukshetra,Electrical Engineering,EWS,6872,8559,Other State
2022,NIT Kurukshetra,Electrical Engineering,PwD,261,1094,Other State
2022,NIT Kurukshetra,Mechanical Engineering,General,19034,20331,Other State
2022,NIT Kurukshetra,Mechanical Engineering,OBC-NCL,7827,8599,Other State
2022,NIT Kurukshetra,Mechanical Engineering,SC,3847,5784,Other State
2022,NIT Kurukshetra,Mechanical Engineering,ST,2772,3956,Other State
2022,NIT Kurukshetra,Mechanical Engineering,EWS,6598,7719,Other State
2022,NIT Kurukshetra,Mechanical Engineering,PwD,208,1654,Other State
2022,NIT Kurukshetra,Civil Engineering,General,19357,20474,Other State
2022,NIT Kurukshetra,Civil Engineering,OBC-NCL,7526,9230,Other State
2022,NIT Kurukshetra,Civil Engineering,SC,3703,5472,Other State
2022,NIT Kurukshetra,Civil Engineering,ST,2923,3928,Other State
2022,NIT Kurukshetra,Civil Engineering,EWS,6839,8449,Other State
2022,NIT Kurukshetra,Civil Engineering,PwD,208,2009,Other State
2022,NIT Kurukshetra,Information Technology,General,8136,9644,Other State
2022,NIT Kurukshetra,Information Technology,OBC-NCL,3168,3997,Other State
2022,NIT Kurukshetra,Information Technology,SC,1537,3501,Other State
2022,NIT Kurukshetra,Information Technology,ST,1390,2270,Other State
2022,NIT Kurukshetra,Information Technology,EWS,2905,4146,Other State
2022,NIT Kurukshetra,Information Technology,PwD,187,1359,Other State
2022,NIT Nagpur,Computer Science and Engineering,General,7800,9248,Other State
2022,NIT Nagpur,Computer Science and Engineering,OBC-NCL,3187,4616,Other State
2022,NIT Nagpur,Computer Science and Engineering,SC,1403,2815,Other State
2022,NIT Nagpur,Computer Science and Engineering,ST,1131,2057,Other State
2022,NIT Nagpur,Computer Science and Engineering,EWS,2817,4600,Other State
2022,NIT Nagpur,Computer Science and Engineering,PwD,1,571,Other State
2022,NIT Nagpur,Electronics and Communication Engineering,General,12777,13733,Other State
2022,NIT Nagpur,Electronics and Communication Engineering,OBC-NCL,5108,5898,Other State
2022,NIT Nagpur,Electronics and Communication Engineering,SC,2367,3786,Other State
2022,NIT Nagpur,Electronics and Communication Engineering,ST,2011,3266,Other State
2022,NIT Nagpur,Electronics and Communication Engineering,EWS,4402,6208,Other State
2022,NIT Nagpur,Electronics and Communication Engineering,PwD,1,877,Other State
2022,NIT Nagpur,Electrical Engineering,General,19145,20824,Other State
2022,NIT Nagpur,Electrical Engineering,OBC-NCL,7495,9373,Other State
2022,NIT Nagpur,Electrical Engineering,SC,3686,5396,Other State
2022,NIT Nagpur,Electrical Engineering,ST,2710,3469,Other State
2022,NIT Nagpur,Electrical Engineering,EWS,6536,7339,Other State
2022,NIT Nagpur,Electrical Engineering,PwD,30,1071,Other State
2022,NIT Nagpur,Mechanical Engineering,General,19157,20958,Other State
2022,NIT Nagpur,Mechanical Engineering,OBC-NCL,7682,9271,Other State
2022,NIT Nagpur,Mechanical Engineering,SC,3747,4514,Other State
2022,NIT Nagpur,Mechanical Engineering,ST,2901,4514,Other State
2022,NIT Nagpur,Mechanical Engineering,EWS,6700,7454,Other State
2022,NIT Nagpur,Mechanical Engineering,PwD,244,1000,Other State
2022,NIT Nagpur,Civil Engineering,General,19382,20323,Other State
2022,NIT Nagpur,Civil Engineering,OBC-NCL,7825,8923,Other State
2022,NIT Nagpur,Civil Engineering,SC,3729,4618,Other State
2022,NIT Nagpur,Civil Engineering,ST,2749,4316,Other State
2022,NIT Nagpur,Civil Engineering,EWS,6719,7816,Other State
2022,NIT Nagpur,Civil Engineering,PwD,10,1634,Other State
2022,NIT Nagpur,Information Technology,General,7894,9774,Other State
2022,NIT Nagpur,Information Technology,OBC-NCL,3029,3561,Other State
2022,NIT Nagpur,Information Technology,SC,1628,2989,Other State
2022,NIT Nagpur,Information Technology,ST,1154,3100,Other State
2022,NIT Nagpur,Information Technology,EWS,2992,4761,Other State
2022,NIT Nagpur,Information Technology,PwD,211,1895,Other State
2023,NIT Trichy,Computer Science and Engineering,General,2209,3849,Other State
2023,NIT Trichy,Computer Science and Engineering,OBC-NCL,940,2209,Other State
2023,NIT Trichy,Computer Science and Engineering,SC,414,1085,Other State
2023,NIT Trichy,Computer Science and Engineering,ST,399,1157,Other State
2023,NIT Trichy,Computer Science and Engineering,EWS,695,1616,Other State
2023,NIT Trichy,Computer Science and Engineering,PwD,6,869,Other State
2023,NIT Trichy,Electronics and Communication Engineering,General,4244,5121,Other State
2023,NIT Trichy,Electronics and Communication Engineering,OBC-NCL,1550,2629,Other State
2023,NIT Trichy,Electronics and Communication Engineering,SC,1048,2269,Other State
2023,NIT Trichy,Electronics and Communication Engineering,ST,647,2027,Other State
2023,NIT Trichy,Electronics and Communication Engineering,EWS,1419,2523,Other State
2023,NIT Trichy,Electronics and Communication Engineering,PwD,1,1974,Other State
2023,NIT Trichy,Electrical Engineering,General,7221,8103,Other State
2023,NIT Trichy,Electrical Engineering,OBC-NCL,2833,4782,Other State
2023,NIT Trichy,Electrical Engineering,SC,1274,2276,Other State
2023,NIT Trichy,Electrical Engineering,ST,1071,2679,Other State
2023,NIT Trichy,Electrical Engineering,EWS,2391,3034,Other State
2023,NIT Trichy,Electrical Engineering,PwD,222,2157,Other State
2023,NIT Trichy,Mechanical Engineering,General,7273,7992,Other State
2023,NIT Trichy,Mechanical Engineering,OBC-NCL,2878,3810,Other State
2023,NIT Trichy,Mechanical Engineering,SC,1514,2967,Other State
2023,NIT Trichy,Mechanical Engineering,ST,1036,1951,Other State
2023,NIT Trichy,Mechanical Engineering,EWS,2551,3247,Other State
2023,NIT Trichy,Mechanical Engineering,PwD,1,1577,Other State
2023,NIT Trichy,Civil Engineering,General,7379,9153,Other State
2023,NIT Trichy,Civil Engineering,OBC-NCL,2994,4383,Other State
2023,NIT Trichy,Civil Engineering,SC,1520,2944,Other State
2023,NIT Trichy,Civil Engineering,ST,1009,2919,Other State
2023,NIT Trichy,Civil Engineering,EWS,2675,3952,Other State
2023,NIT Trichy,Civil Engineering,PwD,219,747,Other State
2023,NIT Trichy,Information Technology,General,2009,3928,Other State
2023,NIT Trichy,Information Technology,OBC-NCL,780,2597,Other State
2023,NIT Trichy,Information Technology,SC,311,2183,Other State
2023,NIT Trichy,Information Technology,ST,272,1862,Other State
2023,NIT Trichy,Information Technology,EWS,952,1971,Other State
2023,NIT Trichy,Information Technology,PwD,1,840,Other State
2023,NIT Surathkal,Computer Science and Engineering,General,2149,3245,Other State
2023,NIT Surathkal,Computer Science and Engineering,OBC-NCL,714,2373,Other State
2023,NIT Surathkal,Computer Science and Engineering,SC,577,2116,Other State
2023,NIT Surathkal,Computer Science and Engineering,ST,458,2176,Other State
2023,NIT Surathkal,Computer Science and Engineering,EWS,569,1402,Other State
2023,NIT Surathkal,Computer Science and Engineering,PwD,153,1669,Other State
2023,NIT Surathkal,Electronics and Communication Engineering,General,4476,4990,Other State
2023,NIT Surathkal,Electronics and Communication Engineering,OBC-NCL,1866,2591,Other State
2023,NIT Surathkal,Electronics and Communication Engineering,SC,947,2878,Other State
2023,NIT Surathkal,Electronics and Communication Engineering,ST,564,2515,Other State
2023,NIT Surathkal,Electronics and Communication Engineering,EWS,1322,2087,Other State
2023,NIT Surathkal,Electronics and Communication Engineering,PwD,50,1501,Other State
2023,NIT Surathkal,Electrical Engineering,General,7418,8223,Other State
2023,NIT Surathkal,Electrical Engineering,OBC-NCL,2711,4579,Other State
2023,NIT Surathkal,Electrical Engineering,SC,1437,3328,Other State
2023,NIT Surathkal,Electrical Engineering,ST,1220,2656,Other State
2023,NIT Surathkal,Electrical Engineering,EWS,2713,3383,Other State
2023,NIT Surathkal,Electrical Engineering,PwD,5,1469,Other State
2023,NIT Surathkal,Mechanical Engineering,General,7074,8787,Other State
2023,NIT Surathkal,Mechanical Engineering,OBC-NCL,2840,3997,Other State
2023,NIT Surathkal,Mechanical Engineering,SC,1564,3531,Other State
2023,NIT Surathkal,Mechanical Engineering,ST,1205,3169,Other State
2023,NIT Surathkal,Mechanical Engineering,EWS,2428,3106,Other State
2023,NIT Surathkal,Mechanical Engineering,PwD,1,1679,Other State
2023,NIT Surathkal,Civil Engineering,General,7209,7819,Other State
2023,NIT Surathkal,Civil Engineering,OBC-NCL,2836,3567,Other State
2023,NIT Surathkal,Civil Engineering,SC,1469,2449,Other State
2023,NIT Surathkal,Civil Engineering,ST,954,2267,Other State
2023,NIT Surathkal,Civil Engineering,EWS,2585,4078,Other State
2023,NIT Surathkal,Civil Engineering,PwD,194,1615,Other State
2023,NIT Surathkal,Information Technology,General,2366,4321,Other State
2023,NIT Surathkal,Information Technology,OBC-NCL,763,1691,Other State
2023,NIT Surathkal,Information Technology,SC,503,1150,Other State
2023,NIT Surathkal,Information Technology,ST,243,1592,Other State
2023,NIT Surathkal,Information Technology,EWS,927,2276,Other State
2023,NIT Surathkal,Information Technology,PwD,1,1313,Other State
2023,NIT Warangal,Computer Science and Engineering,General,2344,3018,Other State
2023,NIT Warangal,Computer Science and Engineering,OBC-NCL,988,2075,Other State
2023,NIT Warangal,Computer Science and Engineering,SC,348,1982,Other State
2023,NIT Warangal,Computer Science and Engineering,ST,374,2336,Other State
2023,NIT Warangal,Computer Science and Engineering,EWS,763,2433,Other State
2023,NIT Warangal,Computer Science and Engineering,PwD,1,1499,Other State
2023,NIT Warangal,Electronics and Communication Engineering,General,4458,5495,Other State
2023,NIT Warangal,Electronics and Communication Engineering,OBC-NCL,1777,3314,Other State
2023,NIT Warangal,Electronics and Communication Engineering,SC,1043,2099,Other State
2023,NIT Warangal,Electronics and Communication Engineering,ST,667,1399,Other State
2023,NIT Warangal,Electronics and Communication Engineering,EWS,1514,2576,Other State
2023,NIT Warangal,Electronics and Communication Engineering,PwD,217,1442,Other State
2023,NIT Warangal,Electrical Engineering,General,7200,9163,Other State
2023,NIT Warangal,Electrical Engineering,OBC-NCL,2974,3549,Other State
2023,NIT Warangal,Electrical Engineering,SC,1469,2667,Other State
2023,NIT Warangal,Electrical Engineering,ST,1175,2589,Other State
2023,NIT Warangal,Electrical Engineering,EWS,2364,3754,Other State
2023,NIT Warangal,Electrical Engineering,PwD,51,803,Other State
2023,NIT Warangal,Mechanical Engineering,General,7175,8875,Other State
2023,NIT Warangal,Mechanical Engineering,OBC-NCL,2736,3645,Other State
2023,NIT Warangal,Mechanical Engineering,SC,1348,1974,Other State
2023,NIT Warangal,Mechanical Engineering,ST,1054,2145,Other State
2023,NIT Warangal,Mechanical Engineering,EWS,2630,4496,Other State
2023,NIT Warangal,Mechanical Engineering,PwD,181,1342,Other State
2023,NIT Warangal,Civil Engineering,General,7065,8104,Other State
2023,NIT Warangal,Civil Engineering,OBC-NCL,2872,4211,Other State
2023,NIT Warangal,Civil Engineering,SC,1485,3447,Other State
2023,NIT Warangal,Civil Engineering,ST,1100,1684,Other State
2023,NIT Warangal,Civil Engineering,EWS,2618,3202,Other State
2023,NIT Warangal,Civil Engineering,PwD,1,1163,Other State
2023,NIT Warangal,Information Technology,General,2089,2652,Other State
2023,NIT Warangal,Information Technology,OBC-NCL,1012,2450,Other State
2023,NIT Warangal,Information Technology,SC,597,2015,Other State
2023,NIT Warangal,Information Technology,ST,477,2158,Other State
2023,NIT Warangal,Information Technology,EWS,637,1627,Other State
2023,NIT Warangal,Information Technology,PwD,1,1987,Other State
2023,NIT Rourkela,Computer Science and Engineering,General,7274,8086,Other State
2023,NIT Rourkela,Computer Science and Engineering,OBC-NCL,2802,4220,Other State
2023,NIT Rourkela,Computer Science and Engineering,SC,1596,2908,Other State
2023,NIT Rourkela,Computer Science and Engineering,ST,974,2800,Other State
2023,NIT Rourkela,Computer Science and Engineering,EWS,2504,3438,Other State
2023,NIT Rourkela,Computer Science and Engineering,PwD,41,1699,Other State
2023,NIT Rourkela,Electronics and Communication Engineering,General,11449,13404,Other State
2023,NIT Rourkela,Electronics and Communication Engineering,OBC-NCL,4779,5625,Other State
2023,NIT Rourkela,Electronics and Communication Engineering,SC,2253,4123,Other State
2023,NIT Rourkela,Electronics and Communication Engineering,ST,1676,2420,Other State
2023,NIT Rourkela,Electronics and Communication Engineering,EWS,3967,4999,Other State
2023,NIT Rourkela,Electronics and Communication Engineering,PwD,5,800,Other State
2023,NIT Rourkela,Electrical Engineering,General,17311,19011,Other State
2023,NIT Rourkela,Electrical Engineering,OBC-NCL,7102,7702,Other State
2023,NIT Rourkela,Electrical Engineering,SC,3525,4653,Other State
2023,NIT Rourkela,Electrical Engineering,ST,2501,4425,Other State
2023,NIT Rourkela,Electrical Engineering,EWS,5917,7353,Other State
2023,NIT Rourkela,Electrical Engineering,PwD,1,558,Other State
2023,NIT Rourkela,Mechanical Engineering,General,17496,18129,Other State
2023,NIT Rourkela,Mechanical Engineering,OBC-NCL,7090,7838,Other State
2023,NIT Rourkela,Mechanical Engineering,SC,3317,4718,Other State
2023,NIT Rourkela,Mechanical Engineering,ST,2484,3817,Other State
2023,NIT Rourkela,Mechanical Engineering,EWS,6057,7327,Other State
2023,NIT Rourkela,Mechanical Engineering,PwD,346,2224,Other State
2023,NIT Rourkela,Civil Engineering,General,17424,18069,Other State
2023,NIT Rourkela,Civil Engineering,OBC-NCL,7000,8392,Other State
2023,NIT Rourkela,Civil Engineering,SC,3623,5181,Other State
2023,NIT Rourkela,Civil Engineering,ST,2599,3099,Other State
2023,NIT Rourkela,Civil Engineering,EWS,6042,6970,Other State
2023,NIT Rourkela,Civil Engineering,PwD,99,1089,Other State
2023,NIT Rourkela,Information Technology,General,7394,8114,Other State
2023,NIT Rourkela,Information Technology,OBC-NCL,2910,4458,Other State
2023,NIT Rourkela,Information Technology,SC,1265,2970,Other State
2023,NIT Rourkela,Information Technology,ST,1215,2780,Other State
2023,NIT Rourkela,Information Technology,EWS,2672,4043,Other State
2023,NIT Rourkela,Information Technology,PwD,1,845,Other State
2023,MNNIT Allahabad,Computer Science and Engineering,General,7430,7974,Other State
2023,MNNIT Allahabad,Computer Science and Engineering,OBC-NCL,2833,3353,Other State
2023,MNNIT Allahabad,Computer Science and Engineering,SC,1371,2964,Other State
2023,MNNIT Allahabad,Computer Science and Engineering,ST,1238,2610,Other State
2023,MNNIT Allahabad,Computer Science and Engineering,EWS,2384,3434,Other State
2023,MNNIT Allahabad,Computer Science and Engineering,PwD,158,1659,Other State
2023,MNNIT Allahabad,Electronics and Communication Engineering,General,11409,12450,Other State
2023,MNNIT Allahabad,Electronics and Communication Engineering,OBC-NCL,4683,5456,Other State
2023,MNNIT Allahabad,Electronics and Communication Engineering,SC,2207,3087,Other State
2023,MNNIT Allahabad,Electronics and Communication Engineering,ST,1868,2846,Other State
2023,MNNIT Allahabad,Electronics and Communication Engineering,EWS,3873,4888,Other State
2023,MNNIT Allahabad,Electronics and Communication Engineering,PwD,106,1797,Other State
2023,MNNIT Allahabad,Electrical Engineering,General,17208,18328,Other State
2023,MNNIT Allahabad,Electrical Engineering,OBC-NCL,6896,7549,Other State
2023,MNNIT Allahabad,Electrical Engineering,SC,3667,5399,Other State
2023,MNNIT Allahabad,Electrical Engineering,ST,2681,3323,Other State
2023,MNNIT Allahabad,Electrical Engineering,EWS,5988,7580,Other State
2023,MNNIT Allahabad,Electrical Engineering,PwD,220,2004,Other State
2023,MNNIT Allahabad,Mechanical Engineering,General,17475,18053,Other State
2023,MNNIT Allahabad,Mechanical Engineering,OBC-NCL,6905,8027,Other State
2023,MNNIT Allahabad,Mechanical Engineering,SC,3537,4561,Other State
2023,MNNIT Allahabad,Mechanical Engineering,ST,2669,4106,Other State
2023,MNNIT Allahabad,Mechanical Engineering,EWS,5998,7851,Other State
2023,MNNIT Allahabad,Mechanical Engineering,PwD,162,1780,Other State
2023,MNNIT Allahabad,Civil Engineering,General,17304,18835,Other State
2023,MNNIT Allahabad,Civil Engineering,OBC-NCL,6826,7516,Other State
2023,MNNIT Allahabad,Civil Engineering,SC,3645,4912,Other State
2023,MNNIT Allahabad,Civil Engineering,ST,2418,3907,Other State
2023,MNNIT Allahabad,Civil Engineering,EWS,6006,6772,Other State
2023,MNNIT Allahabad,Civil Engineering,PwD,72,1056,Other State
2023,MNNIT Allahabad,Information Technology,General,7347,9034,Other State
2023,MNNIT Allahabad,Information Technology,OBC-NCL,3075,4227,Other State
